Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
1680,National University of Life and Environmental Sciences of Ukraine,Ukraine,0.0,16.0,8.9,26.4,24.3,23.6
1681,National University of Medical Sciences (NUMS),Pakistan,0.0,23.5,9.9,11.4,17.2,24.5
1682,National University of Mongolia,Mongolia,0.0,14.7,9.2,12.5,20.6,51.0
1683,National University of San Martn,Argentina,0.0,19.6,10.8,22.8,26.3,44.8
1684,NED University of Engineering and Technology,Pakistan,0.0,13.2,13.3,21.9,25.0,48.2
1685,Nide mer Halisdemir University,Turkey,0.0,13.5,10.0,26.3,19.5,28.9
1686,Nitte (Deemed to be University),India,0.0,42.7,10.9,18.7,18.3,21.9
1687,Nnamdi Azikiwe University,Nigeria,0.0,23.1,8.2,29.0,19.0,34.0
1688,Northern Technical University,Iraq,0.0,10.9,8.5,16.8,17.3,25.8
1689,North University of China,China,0.0,18.1,21.4,23.4,44.7,22.0
1690,Nueva Granada Military University,Colombia,0.0,21.5,8.0,5.8,16.9,27.2
1691,Obafemi Awolowo University,Nigeria,0.0,19.1,11.7,31.6,36.5,39.3
1692,Ochanomizu University,Japan,0.0,27.2,18.1,19.5,36.1,40.5
1693,October University for Modern Sciences and Arts (MSA),Egypt,0.0,21.6,8.8,38.2,16.8,31.5
1694,Odesa I.I. Mechnikov National University,Ukraine,0.0,24.0,9.0,8.8,16.3,26.4
1695,Oita University,Japan,0.0,26.2,11.7,18.3,34.7,23.3
1696,Okayama University of Science,Japan,0.0,14.0,11.5,14.8,40.8,25.8
1697,Oles Honchar Dnipro National University,Ukraine,0.0,21.7,9.5,8.3,17.4,21.0
1698,Ondokuz Mayis University,Turkey,0.0,20.1,11.0,26.9,26.8,37.3
1699,Oran 1 University,Algeria,0.0,31.3,8.8,11.4,18.5,37.3
1700,Ordu University,Turkey,0.0,14.1,10.5,24.2,16.7,18.0
1701,Osaka Institute of Technology,Japan,0.0,14.8,15.6,16.4,39.5,26.1
1702,Osaka Medical and Pharmaceutical University,Japan,0.0,29.4,13.0,29.7,45.0,19.0
1703,Ovidius University of Constana,Romania,0.0,19.5,9.4,10.6,17.6,27.0
1704,Pace University-New York,United States,0.0,34.5,3.1,27.3,28.2,47.3
1705,Pamukkale University,Turkey,0.0,15.5,10.2,17.0,20.8,21.8
1706,Payame Noor University,Iran,0.0,10.5,9.1,23.0,21.4,22.3
1707,Polytechnic Institute of Porto,Portugal,0.0,14.7,12.7,44.8,34.1,30.8
1708,Polytechnic Institute of Setbal,Portugal,0.0,14.1,8.8,18.4,17.5,30.3
1709,Polytechnic University of Bucharest,Romania,0.0,19.2,11.6,29.5,38.1,45.3
1710,Polytechnic University of Timioara,Romania,0.0,17.8,10.1,33.2,36.1,23.3
1711,Pontifical Catholic University of Argentina,Argentina,0.0,24.2,8.7,7.2,17.6,46.9
1712,Pontifical Catholic University of Minas Gerais,Brazil,0.0,16.1,10.2,13.9,20.0,25.4
1713,Pontifical Catholic University of Peru,Peru,0.0,25.0,10.1,32.2,21.3,43.4
1714,Pontifical Catholic University of Valparaso,Chile,0.0,15.4,17.2,31.0,43.0,51.4
1715,Pontificia Universidad Javeriana,Colombia,0.0,21.2,13.0,26.9,28.8,43.4
1716,Pontificia Universidad Catlica del Ecuador,Ecuador,0.0,14.2,8.8,16.9,16.1,56.2
1717,University of Economics in Prague,Czechia,0.0,16.2,15.0,27.4,20.0,51.2
1718,PSG College of Technology,India,0.0,18.3,9.7,30.2,35.5,17.8
1719,Recep Tayyip Erdoan University,Turkey,0.0,17.7,10.4,32.8,17.9,22.3
1720,REVA University,India,0.0,14.0,8.5,50.7,19.6,20.3
1721,Riga Stradi University,Latvia,0.0,17.5,15.7,31.0,24.3,65.4
1722,Rikkyo University,Japan,0.0,18.9,9.4,38.9,20.4,57.9
1723,Ritsumeikan University,Japan,0.0,20.1,14.8,26.0,60.3,46.6
1724,R V College of Engineering,India,0.0,27.5,10.1,21.4,27.0,16.4
1725,Ryukoku University,Japan,0.0,15.5,10.7,14.3,24.9,32.4
1726,Rzeszw University of Technology,Poland,0.0,19.8,9.6,28.2,23.5,25.3
1727,Saga University,Japan,0.0,25.9,15.2,22.5,62.1,25.3
1728,Saints Cyril and Methodius University in Skopje,North Macedonia,0.0,19.3,10.2,25.3,32.3,41.1
1729,Saitama University,Japan,0.0,21.6,16.1,18.5,51.9,40.8
1730,Sakarya University,Turkey,0.0,16.1,10.9,45.9,27.5,30.9
1731,Satbayev University,Kazakhstan,0.0,22.7,13.9,12.6,29.7,77.0
1732,SGH Warsaw School of Economics,Poland,0.0,23.9,15.9,27.4,16.6,37.4
1733,Shanxi Medical University,China,0.0,23.6,11.2,24.9,22.6,19.6
1734,Shibaura Institute of Technology,Japan,0.0,19.6,21.0,20.6,47.1,43.7
1735,Shimane University,Japan,0.0,25.8,13.0,20.1,39.0,29.2
1736,Shiv Nadar University,India,0.0,27.5,7.6,35.9,24.0,35.5
1737,Shizuoka University,Japan,0.0,20.4,16.1,18.0,63.1,35.3
1738,Sichuan University of Science and Engineering,China,0.0,11.9,10.7,23.7,33.6,20.0
1739,Sikkim Manipal University,India,0.0,20.9,9.2,32.8,17.1,21.7
1740,Silpakorn University,Thailand,0.0,19.5,14.5,19.7,41.8,31.0
1741,Sivas Cumhuriyet University,Turkey,0.0,16.8,10.2,28.6,19.0,33.0
1742,Slovak University of Agriculture in Nitra,Slovakia,0.0,27.0,12.2,29.5,21.6,49.5
1743,Slovak University of Technology in Bratislava,Slovakia,0.0,27.1,13.2,23.2,41.8,43.5
1744,Sofia University,Bulgaria,0.0,27.1,12.0,18.1,29.1,36.8
1745,"Soochow University, Taiwan",Taiwan,0.0,13.6,19.9,20.2,28.1,34.6
1746,Sophia University,Japan,0.0,21.4,11.1,13.6,33.5,51.2
1747,Southwest Petroleum University,China,0.0,17.6,14.4,37.3,70.4,20.7
1748,Sri Lanka Institute of Information Technology,Sri Lanka,0.0,10.2,10.9,16.3,38.4,17.5
1749,Srinakharinwirot University,Thailand,0.0,20.6,9.9,17.0,20.2,23.4
1750,Sri Ramachandra Institute of Higher Education and Research,India,0.0,25.2,11.9,13.7,23.2,27.1
1751,State University of Bahia,Brazil,0.0,18.7,8.5,4.9,16.8,20.8
1752,State University of Malang,Indonesia,0.0,19.2,11.4,30.1,19.8,34.6
1753,State University of Ponta Grossa,Brazil,0.0,26.6,11.7,15.9,19.0,26.9
1754,State University of Santa Cruz,Brazil,0.0,22.8,9.7,15.5,19.6,40.8
1755,Sleyman Demirel University,Turkey,0.0,26.2,9.9,39.3,20.2,25.3
1756,Szchenyi Istvn University,Hungary,0.0,18.9,13.1,23.7,27.5,30.8
1757,Tamil Nadu Agricultural University,India,0.0,35.0,12.0,16.1,27.2,17.1
1758,Tamkang University,Taiwan,0.0,16.4,11.7,36.7,47.8,44.0
1759,Taras Shevchenko National University of Kyiv,Ukraine,0.0,24.7,14.2,22.2,25.5,31.7
1760,Tashkent University of Information Technologies,Uzbekistan,0.0,16.8,9.2,38.7,21.4,21.9
1761,Technical University of Cluj-Napoca,Romania,0.0,15.4,13.4,39.6,36.9,26.2
1762,Technical University of Liberec,Czechia,0.0,24.2,19.4,19.6,39.2,46.5
1763,Technical University of Sofia,Bulgaria,0.0,22.7,11.6,21.3,34.5,24.1
1764,Technological University of Pereira,Colombia,0.0,15.5,2.8,10.2,18.5,33.3
1765,Teikyo University,Japan,0.0,17.7,12.3,32.9,38.9,27.2
1766,Telkom University,Indonesia,0.0,15.2,12.2,36.0,32.0,50.6
1767,Temuco Catholic University,Chile,0.0,20.8,10.5,13.8,19.5,43.7
1768,Tezpur University,India,0.0,32.5,14.4,28.4,28.7,18.6
1769,Thiagarajar College of Engineering,India,0.0,19.8,9.2,29.5,19.6,18.2
1770,Tikrit University,Iraq,0.0,28.3,8.3,12.0,16.1,22.0
1771,Toho University,Japan,0.0,23.8,15.1,31.9,57.1,21.2
1772,Tokat Gaziosmanpaa University,Turkey,0.0,17.3,9.8,35.6,20.7,33.6
1773,Tokyo City University,Japan,0.0,16.5,11.7,13.3,46.6,30.3
1774,Tokyo Denki University,Japan,0.0,14.8,9.1,12.6,50.8,21.7
1775,Tokyo University of Agriculture,Japan,0.0,17.2,9.7,20.8,33.4,24.4
1776,Tokyo University of Technology,Japan,0.0,15.7,12.2,9.7,29.3,33.5
1777,Tottori University,Japan,0.0,28.0,13.5,20.7,54.4,25.4
1778,Toyama Prefectural University,Japan,0.0,23.8,9.7,8.9,30.7,22.5
1779,Toyo University,Japan,0.0,14.4,9.1,9.6,31.8,39.9
1780,Trakia University,Bulgaria,0.0,20.7,9.7,5.4,18.3,27.0
1781,Trakya University,Turkey,0.0,12.7,9.3,19.3,19.7,30.9
1782,Tribhuvan University,Nepal,0.0,10.8,8.0,48.6,17.5,46.7
1783,UNIR  International University of La Rioja,Spain,0.0,12.2,15.2,37.8,19.9,57.5
1784,Universidad Andrs Bello (UNAB),Chile,0.0,15.3,10.7,34.7,24.6,51.4
1785,Universidad Autnoma Chapingo,Mexico,0.0,24.1,17.9,6.6,16.3,24.7
1786,Universidad Autnoma de Ciudad Jurez,Mexico,0.0,16.0,8.0,8.9,17.2,35.8
1787,Universidad Autnoma de Coahuila,Mexico,0.0,16.5,8.3,12.7,17.6,27.3
1788,Universidad Autnoma del Estado de Hidalgo,Mexico,0.0,13.7,9.5,10.4,19.4,26.0
1789,Universidad Autnoma del Estado de Mexico (UAEMex),Mexico,0.0,23.1,9.1,7.7,17.2,26.6
1790,Universidad Autnoma del Estado de Morelos,Mexico,0.0,15.5,13.0,8.6,26.6,25.8
1791,Universidad Autnoma de Nuevo Len (UANL),Mexico,0.0,13.1,9.4,16.3,21.7,32.1
1792,Universidad Autnoma de Quertaro,Mexico,0.0,18.5,11.0,16.6,27.8,29.0
1793,Universidad Autnoma de Yucatn,Mexico,0.0,15.1,10.1,13.8,23.0,33.2
1794,Universidad Catlica de la Santsima Concepcin,Chile,0.0,14.0,21.0,27.2,17.1,48.6
1795,Universidad Catlica del Maule,Chile,0.0,13.2,14.9,22.9,16.4,54.8
1796,Universidad Cientfica del Sur,Peru,0.0,22.5,8.9,13.2,16.0,44.0
1797,Universidad de las Fuerzas Armadas  ESPE,Ecuador,0.0,14.2,8.3,9.5,19.1,37.0
1798,Universidad del Valle,Colombia,0.0,24.0,9.0,12.1,19.8,39.0
1799,Universidad Distrital Francisco Jos de Caldas,Colombia,0.0,16.8,9.1,9.1,19.0,28.5
1800,Universidade do Estado de Santa Catarina,Brazil,0.0,28.3,11.5,16.2,23.1,22.1
1801,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,0.0,34.0,14.9,24.1,29.5,29.5
1802,Universidade Estadual de Feira de Santana (UEFS),Brazil,0.0,21.2,9.3,13.7,17.7,26.8
1803,Universidade Estadual de Maring,Brazil,0.0,31.6,14.0,19.3,26.2,22.6
1804,Universidade Estadual do Maranho,Brazil,0.0,12.5,9.2,6.1,15.9,22.0
1805,Universidade Estadual do Norte Fluminense Darcy Ribeiro,Brazil,0.0,30.6,11.7,21.9,21.2,35.3
1806,Universidade Estadual do Oeste do Paran (Unioeste),Brazil,0.0,27.9,9.8,8.2,18.1,21.1
1807,Universidade Federal da Bahia,Brazil,0.0,28.8,12.4,27.1,22.6,29.4
1808,Universidade Federal da Grande Dourados,Brazil,0.0,26.3,9.8,9.1,19.3,22.9
1809,Universidade Federal de Cincias da Sade de Porto Alegre (UFCSPA),Brazil,0.0,21.1,12.9,26.2,29.0,28.3
1810,Universidade Federal de Juiz de Fora,Brazil,0.0,22.8,12.4,30.9,23.1,29.7
1811,Universidade Federal de Sergipe,Brazil,0.0,19.4,10.4,26.0,21.2,29.1
1812,Universidade Federal do Cear (UFC),Brazil,0.0,25.9,17.8,25.4,45.6,26.9
1813,Universidade Federal do Maranho (UFMA),Brazil,0.0,15.2,11.1,15.0,25.6,23.2
1814,Universidade Federal Rural do Semi-Arido,Brazil,0.0,20.4,8.9,6.2,16.7,18.5
1815,Universidade Lusfona,Portugal,0.0,24.3,9.7,31.3,20.9,56.6
1816,Universidade Nove de Julho (Uninove),Brazil,0.0,17.9,8.4,10.7,17.9,28.6
1817,Universidade Tecnolgica Federal do Paran (UTFPR),Brazil,0.0,18.6,10.3,23.4,46.4,26.1
1818,Universidad Francisco de Vitoria,Spain,0.0,14.3,11.9,46.1,17.4,37.1
1819,Universidad Industrial de Santander (UIS),Colombia,0.0,14.9,22.9,12.5,24.7,37.0
1820,Universidad Mayor,Chile,0.0,18.7,9.0,31.8,16.4,49.0
1821,Universidad Michoacana de San Nicols de Hidalgo,Mexico,0.0,14.4,8.6,11.1,18.8,28.6
1822,Universidad Nacional Agraria La Molina,Peru,0.0,23.9,7.9,8.4,16.5,46.3
1823,Universidad Nacional de Asuncin,Paraguay,0.0,21.3,9.9,27.7,20.6,48.1
1824,Universidad Nacional del Litoral,Argentina,0.0,13.7,9.6,16.7,24.3,33.2
1825,Universidad Panamericana (UP),Mexico,0.0,24.0,9.1,11.5,16.7,48.6
1826,Universidad Pedagogica y Tecnologica de Colombia - UPTC,Colombia,0.0,14.2,7.7,5.0,16.1,34.0
1827,Universidad Peruana de Ciencias Aplicadas (UPC),Peru,0.0,11.9,8.7,13.9,16.7,32.7
1828,Universidad Politcnica Salesiana,Ecuador,0.0,11.8,9.2,14.6,19.9,36.6
1829,Universidad Pontificia Bolivariana (UPB),Colombia,0.0,26.5,11.4,10.3,39.9,35.3
1830,Universidad San Ignacio de Loyola,Peru,0.0,11.1,9.8,28.0,15.8,39.8
1831,Universidad Santo Toms,Chile,0.0,13.1,9.8,12.5,16.0,45.5
1832,Universidad Tcnica de Manab,Ecuador,0.0,9.5,8.4,6.1,15.8,62.1
1833,Universidad Tcnica Particular de Loja,Ecuador,0.0,10.7,8.4,8.5,19.9,45.4
1834,Universitas Ahmad Dahlan,Indonesia,0.0,10.1,10.4,38.8,22.3,40.2
1835,Universitas Andalas,Indonesia,0.0,23.5,9.9,18.6,26.9,32.2
1836,Universitas Muhammadiyah Malang,Indonesia,0.0,12.3,8.2,39.6,15.8,28.5
1837,Universitas Muhammadiyah Yogyakarta,Indonesia,0.0,12.0,10.8,21.2,16.8,44.4
1838,Universitas Negeri Padang,Indonesia,0.0,12.1,8.1,30.9,16.6,25.3
1839,Universitas Negeri Semarang,Indonesia,0.0,13.5,11.5,39.7,16.9,23.3
1840,Universitas Negeri Surabaya,Indonesia,0.0,13.2,9.7,20.2,18.1,29.4
1841,Universitas Negeri Yogyakarta,Indonesia,0.0,18.3,11.3,26.9,23.6,32.3
1842,Universitas Padjadjaran,Indonesia,0.0,31.0,12.2,25.3,25.4,47.8
1843,Universitas Pendidikan Indonesia,Indonesia,0.0,18.8,11.9,29.8,20.7,25.9
1844,Universitas Sriwijaya,Indonesia,0.0,13.6,9.3,15.2,18.5,20.3
1845,Universitas Sumatera Utara,Indonesia,0.0,16.9,11.0,27.7,20.4,36.8
1846,Universitas Syiah Kuala,Indonesia,0.0,15.4,9.6,43.8,19.6,25.7
1847,Universit 8 Mai 1945 Guelma,Algeria,0.0,17.0,8.6,28.4,17.9,36.0
1848,Universit Chouab Doukkali,Morocco,0.0,15.4,11.0,34.8,20.7,27.0
1849,Universit de Gabs,Tunisia,0.0,20.5,11.0,32.7,20.1,43.5
1850,Universit de Skikda,Algeria,0.0,12.3,7.8,47.4,16.6,40.7
1851,Universit Frres Mentouri Constantine 1,Algeria,0.0,18.8,8.6,13.3,18.4,37.2
1852,Universit Hassan 1er,Morocco,0.0,25.5,10.7,24.0,17.9,23.4
1853,Universit Hassan II de Casablanca,Morocco,0.0,20.7,9.3,42.2,26.6,28.1
1854,Universit Kasdi Merbah Ouargla,Algeria,0.0,28.2,9.9,18.9,17.2,30.1
1855,Universit Mohammed Premier,Morocco,0.0,19.2,11.1,38.5,20.6,33.8
1856,Universit Mouloud Mammeri de Tizi-Ouzou,Algeria,0.0,18.1,8.0,8.3,16.9,43.6
1857,Universit Sorbonne Nouvelle,France,0.0,26.2,13.1,20.0,34.8,69.2
1858,Universit Sultan Moulay Slimane,Morocco,0.0,17.4,11.1,35.4,17.2,22.0
1859,Universiti Kuala Lumpur,Malaysia,0.0,25.6,9.6,24.1,31.1,46.7
1860,Universiti Malaysia Kelantan,Malaysia,0.0,15.9,15.7,32.2,34.6,45.4
1861,Universiti Malaysia Perlis,Malaysia,0.0,22.7,13.0,33.5,32.5,36.7
1862,Universiti Teknikal Malaysia Melaka,Malaysia,0.0,21.3,11.7,29.2,32.5,45.1
1863,Universiti Teknologi MARA,Malaysia,0.0,22.0,15.7,31.0,38.9,27.1
1864,University Abdelhamid Ibn Badis Mostaganem,Algeria,0.0,19.6,7.8,10.0,16.3,34.0
1865,University for Development Studies,Ghana,0.0,23.5,10.6,32.2,18.9,50.1
1866,University Mohamed Boudiaf of MSila,Algeria,0.0,18.7,9.2,13.5,18.4,34.0
1867,University of Abou Bekr Belkad Tlemcen,Algeria,0.0,25.4,8.8,12.6,21.0,35.7
1868,University of Al-Qadisiyah,Iraq,0.0,20.0,7.8,45.5,16.1,26.6
1869,University of Babylon,Iraq,0.0,25.7,8.6,35.7,21.4,19.8
1870,University of Baghdad,Iraq,0.0,25.2,12.1,23.8,25.1,19.6
1871,University of Basrah,Iraq,0.0,19.2,7.9,14.6,16.9,23.7
1872,University of Batna 2,Algeria,0.0,19.2,8.1,10.5,16.8,29.4
1873,University of Bjaa,Algeria,0.0,16.4,8.8,17.8,19.6,44.5
1874,University of Bo-Bo,Chile,0.0,13.7,11.2,14.5,23.8,46.8
1875,University of Birjand,Iran,0.0,12.4,9.9,29.6,18.0,28.8
1876,University of Biskra,Algeria,0.0,19.0,8.6,20.7,17.7,38.0
1877,University of Brawijaya,Indonesia,0.0,21.0,10.8,19.9,23.9,32.9
1878,University of Carthage,Tunisia,0.0,25.0,9.9,32.1,32.8,44.1
1879,University of Caxias do Sul,Brazil,0.0,16.1,9.2,21.7,21.3,23.3
1880,University of Chester,United Kingdom,0.0,19.5,13.3,28.9,26.5,70.0
1881,University of Colima,Mexico,0.0,23.3,8.0,40.3,16.8,29.5
1882,University of Costa Rica,Costa Rica,0.0,20.2,9.8,31.0,22.4,45.6
1883,University of Craiova,Romania,0.0,18.6,12.3,28.2,25.3,25.6
1884,University of Cuenca,Ecuador,0.0,11.5,14.0,17.4,48.7,47.9
1885,University of Dar es Salaam,Tanzania,0.0,13.2,10.5,26.3,22.8,48.0
1886,University of Diyala,Iraq,0.0,18.6,8.2,39.1,17.6,26.0
1887,University of Fortaleza (UNIFOR),Brazil,0.0,14.4,9.1,19.8,17.7,32.3
1888,University of Fort Hare,South Africa,0.0,20.2,14.3,31.0,20.1,47.4
1889,University of Fukui,Japan,0.0,27.5,12.3,17.6,40.3,27.7
1890,University of Guadalajara,Mexico,0.0,15.3,8.9,14.4,18.8,30.1
1891,University of Guanajuato,Mexico,0.0,16.6,9.2,14.3,22.1,32.7
1892,University of Havana,Cuba,0.0,32.8,18.6,11.1,54.6,51.5
1893,University of Hormozgan,Iran,0.0,23.6,15.8,33.0,28.7,26.8
1894,University of Hyogo,Japan,0.0,22.4,13.2,12.3,58.6,24.2
1895,University of Jijel,Algeria,0.0,13.9,8.9,12.5,16.7,36.1
1896,University of Karachi,Pakistan,0.0,15.3,11.0,24.2,29.3,45.5
1897,University of Kelaniya,Sri Lanka,0.0,15.8,8.2,12.9,18.8,32.8
1898,University of Kerbala,Iraq,0.0,18.4,7.9,12.9,16.1,22.3
1899,University of Kinshasa,Democratic Republic of the Congo,0.0,23.6,8.5,29.6,18.7,50.3
1900,University of La Frontera,Chile,0.0,17.7,12.6,33.1,23.5,49.0
1901,University of Laghouat,Algeria,0.0,15.7,8.7,14.7,16.4,38.5
1902,University of Lampung,Indonesia,0.0,12.3,8.6,20.7,17.7,18.8
1903,University of La Sabana,Colombia,0.0,18.1,11.2,29.6,21.2,43.8
1904,University of Las Amricas (UDLA),Ecuador,0.0,17.9,9.9,26.7,18.7,61.7
1905,University of Lethbridge,Canada,0.0,19.1,14.3,29.6,41.7,61.2
1906,University of Life Sciences in Lublin,Poland,0.0,21.5,12.0,32.0,21.0,21.9
1907,University of Lodz,Poland,0.0,21.1,17.0,29.3,20.6,37.5
1908,University of Los Lagos,Chile,0.0,15.8,14.9,24.1,16.8,49.9
1909,University of Lucknow,India,0.0,28.6,10.5,33.2,19.2,26.4
1910,University Cadi Ayyad of Marrakech,Morocco,0.0,21.9,11.3,36.9,22.8,38.2
1911,University of Mascara,Algeria,0.0,16.0,7.9,27.0,16.3,43.3
1912,University of Mataram,Indonesia,0.0,11.5,8.2,14.5,16.6,23.5
1913,University of Medelln,Colombia,0.0,18.9,10.1,15.1,18.5,43.2
1914,University of Miskolc,Hungary,0.0,25.6,14.2,19.0,23.0,33.5
1915,University of Miyazaki,Japan,0.0,27.9,12.5,23.5,47.9,26.5
1916,University of Montenegro,Montenegro,0.0,13.5,12.9,24.3,26.4,44.2
1917,University of Moratuwa,Sri Lanka,0.0,12.1,16.6,38.2,33.9,23.8
1918,University of Mosul,Iraq,0.0,15.8,9.9,15.6,28.6,19.0
1919,University of Mysore,India,0.0,28.4,9.7,26.2,22.2,42.3
1920,University of Nairobi,Kenya,0.0,12.5,9.8,37.3,18.9,49.4
1921,University of Namibia,Namibia,0.0,13.8,8.9,22.2,17.3,61.1
1922,University of Novi Sad,Serbia,0.0,19.4,11.8,30.0,57.8,37.5
1923,University of Oradea,Romania,0.0,15.2,13.2,34.9,18.3,39.4
1924,University of Ostrava,Czechia,0.0,20.4,16.6,25.7,19.3,50.4
1925,University of Oum El Bouaghi,Algeria,0.0,23.2,14.5,21.1,30.1,32.3
1926,University of Pardubice,Czechia,0.0,21.7,17.4,18.7,32.8,39.7
1927,University of Passo Fundo (UPF),Brazil,0.0,21.3,11.7,26.3,18.3,27.3
1928,University of Pau and Pays de lAdour,France,0.0,24.4,11.1,20.5,31.0,79.8
1929,University of Pernambuco,Brazil,0.0,16.1,10.5,13.6,18.9,26.1
1930,University of Phayao,Thailand,0.0,14.8,10.0,35.3,18.2,23.2
1931,University of Port Harcourt,Nigeria,0.0,22.7,9.0,18.2,20.6,34.7
1932,University of Primorska,Slovenia,0.0,19.4,16.9,24.1,23.3,59.5
1933,University of Prishtina,Kosovo,0.0,12.7,11.7,22.8,20.1,32.1
1934,University of Qom,Iran,0.0,23.4,12.5,31.6,20.5,47.3
1935,University of Rijeka,Croatia,0.0,19.7,18.4,31.2,31.7,28.8
1936,University of Rwanda,Rwanda,0.0,13.4,13.6,19.1,19.8,57.9
1937,"University of Santiago, Chile (USACH)",Chile,0.0,16.0,15.1,27.5,28.1,46.5
1938,University of Santo Tomas,Philippines,0.0,19.8,9.7,33.6,20.4,64.4
1939,University of Sarajevo,Bosnia and Herzegovina,0.0,20.2,11.2,20.8,26.6,28.7
1940,University of Science and Technology of Oran Mohamed-Boudiaf,Algeria,0.0,24.7,7.2,9.8,17.8,31.2
1941,University of Sciences and Technology Houari Boumediene,Algeria,0.0,16.5,8.5,15.2,25.0,33.5
1942,University of Shizuoka,Japan,0.0,23.1,13.0,15.4,57.1,27.0
1943,University of Silesia in Katowice,Poland,0.0,24.0,14.4,25.7,23.3,31.3
1944,University of Sistan and Baluchestan,Iran,0.0,20.1,11.3,25.8,21.6,23.5
1945,University of Sonora,Mexico,0.0,13.8,8.4,13.7,28.2,33.8
1946,University of Sousse,Tunisia,0.0,26.1,10.2,32.1,21.8,41.3
1947,University of Sri Jayewardenepura,Sri Lanka,0.0,12.3,9.2,38.0,17.7,36.4
1948,University of Szczecin,Poland,0.0,24.2,18.9,28.1,16.6,32.2
1949,University of Taipei,Taiwan,0.0,17.1,17.1,14.8,29.3,33.9
1950,University of Talca,Chile,0.0,18.1,14.2,33.4,34.4,52.1
1951,"University of the Andes, Chile",Chile,0.0,20.8,15.3,31.1,20.9,48.7
1952,"University of the Andes, Venezuela",Venezuela,0.0,20.7,8.8,10.5,24.0,50.0
1953,"University of the North, Colombia",Colombia,0.0,18.8,14.0,29.4,24.6,51.1
1954,University of the Ryukyus,Japan,0.0,25.4,13.5,25.4,38.4,38.7
1955,University of Thi-Qar,Iraq,0.0,18.5,8.8,14.3,16.4,30.3
1956,University of Tunis,Tunisia,0.0,30.9,10.4,22.7,25.4,38.6
1957,University of Valparaso,Chile,0.0,16.5,12.5,21.9,18.9,46.7
1958,University of Venda,South Africa,0.0,20.4,26.0,18.1,17.6,46.6
1959,University of Warmia and Mazury in Olsztyn,Poland,0.0,18.2,15.2,40.4,24.8,23.9
1960,University of West Attica,Greece,0.0,9.6,10.5,37.6,26.5,24.4
1961,University of Western Macedonia,Greece,0.0,12.5,13.4,42.1,28.1,28.4
1962,University of Yamanashi,Japan,0.0,28.9,13.4,21.3,47.8,29.2
1963,University of Zambia,Zambia,0.0,15.1,9.9,29.2,21.4,55.3
1964,University of Zanjan,Iran,0.0,19.3,10.0,37.9,22.8,28.3
1965,University of Zimbabwe,Zimbabwe,0.0,14.2,10.6,39.3,21.0,50.9
1966,Uak University,Turkey,0.0,12.4,10.4,24.0,16.6,32.2
1967,"Usmanu Danfodiyo University, Sokoto",Nigeria,0.0,15.0,8.1,35.7,16.0,47.4
1968,Utsunomiya University,Japan,0.0,21.0,12.2,9.2,30.7,28.6
1969,Uzhhorod National University,Ukraine,0.0,17.9,9.1,6.2,16.8,40.2
1970,Vali-e-Asr University of Rafsanjan,Iran,0.0,12.9,10.2,32.6,19.2,22.9
1971,Van Yznc Yil University,Turkey,0.0,21.8,22.0,20.8,37.9,22.2
1972,Vasyl Stefanyk Precarpathian National University,Ukraine,0.0,14.2,9.4,20.1,16.0,22.4
1973,Vietnam National University (Ho Chi Minh City),Vietnam,0.0,14.2,12.7,29.6,40.5,35.1
1974,"Vignans Foundation for Science, Technology and Research",India,0.0,21.7,7.9,34.9,20.8,24.0
1975,Vinayaka Missions Research Foundation,India,0.0,26.8,8.4,42.3,16.1,17.9
1976,V.N. Karazin Kharkiv National University,Ukraine,0.0,26.3,10.9,9.2,40.0,47.2
1977,Wasit University,Iraq,0.0,16.3,9.0,43.0,16.2,28.1
1978,Wrocaw University of Environmental and Life Sciences,Poland,0.0,22.2,14.1,32.7,37.7,32.3
1979,Yamaguchi University,Japan,0.0,28.2,13.9,22.3,58.2,32.0
1980,Yanbian University,China,0.0,15.4,9.4,24.4,25.6,21.9
